Gene,Normalised_RF,Tool
group_5888.fa.aln.tree,0.801980198019802,Roary_dsp
group_21496.fa.aln.tree,0.8775510204081632,Roary_dsp
group_4712.fa.aln.tree,0.7168141592920354,Roary_dsp
group_4656.fa.aln.tree,0.864406779661017,Roary_dsp
group_6018.fa.aln.tree,0.8392857142857143,Roary_dsp
group_4809.fa.aln.tree,0.8703703703703703,Roary_dsp
group_4124.fa.aln.tree,0.9333333333333333,Roary_dsp
group_4549.fa.aln.tree,0.8415841584158416,Roary_dsp
group_3156.fa.aln.tree,0.7758620689655172,Roary_dsp
group_21472.fa.aln.tree,0.6785714285714286,Roary_dsp
group_4760.fa.aln.tree,0.9493670886075949,Roary_dsp
group_2095.fa.aln.tree,0.8571428571428571,Roary_dsp
group_3904.fa.aln.tree,0.6610169491525424,Roary_dsp
group_6052.fa.aln.tree,0.851063829787234,Roary_dsp
group_4824.fa.aln.tree,0.7,Roary_dsp
group_3835.fa.aln.tree,0.7480314960629921,Roary_dsp
group_4762.fa.aln.tree,0.8383838383838383,Roary_dsp
group_21421.fa.aln.tree,1.0,Roary_dsp
group_3388.fa.aln.tree,0.7757009345794392,Roary_dsp
group_1489.fa.aln.tree,0.8373983739837398,Roary_dsp
group_4763.fa.aln.tree,0.8518518518518519,Roary_dsp
group_4664.fa.aln.tree,0.8421052631578947,Roary_dsp
group_6010.fa.aln.tree,0.7217391304347827,Roary_dsp
group_4858.fa.aln.tree,0.6721311475409836,Roary_dsp
group_4573.fa.aln.tree,0.7876106194690266,Roary_dsp
group_1790.fa.aln.tree,0.7699115044247787,Roary_dsp
group_4089.fa.aln.tree,0.8899082568807339,Roary_dsp
group_21482.fa.aln.tree,0.7213114754098361,Roary_dsp
group_4688.fa.aln.tree,0.8148148148148148,Roary_dsp
group_21410.fa.aln.tree,1.0,Roary_dsp
group_5955.fa.aln.tree,0.7894736842105263,Roary_dsp
group_21436.fa.aln.tree,0.7297297297297297,Roary_dsp
group_3046.fa.aln.tree,0.7614678899082569,Roary_dsp
group_2212.fa.aln.tree,0.8979591836734694,Roary_dsp
group_2730.fa.aln.tree,0.8018018018018018,Roary_dsp
group_21568.fa.aln.tree,0.875,Roary_dsp
group_3238.fa.aln.tree,0.8181818181818182,Roary_dsp
group_6195.fa.aln.tree,0.7345132743362832,Roary_dsp
group_21580.fa.aln.tree,0.8317757009345794,Roary_dsp
group_1016.fa.aln.tree,0.8476190476190476,Roary_dsp
group_4919.fa.aln.tree,0.7043478260869566,Roary_dsp
group_783.fa.aln.tree,0.6869565217391305,Roary_dsp
group_4012.fa.aln.tree,0.8787878787878788,Roary_dsp
group_1922.fa.aln.tree,0.82,Roary_dsp
group_21434.fa.aln.tree,0.6724137931034483,Roary_dsp
group_6190.fa.aln.tree,0.8723404255319149,Roary_dsp
group_4038.fa.aln.tree,0.9361702127659575,Roary_dsp
group_1844.fa.aln.tree,0.7580645161290323,Roary_dsp
group_2611.fa.aln.tree,0.7699115044247787,Roary_dsp
group_714.fa.aln.tree,0.8305084745762712,Roary_dsp
group_4881.fa.aln.tree,0.8936170212765957,Roary_dsp
group_21564.fa.aln.tree,0.6460176991150443,Roary_dsp
group_4059.fa.aln.tree,0.8596491228070176,Roary_dsp
group_21517.fa.aln.tree,0.8035714285714286,Roary_dsp
group_4578.fa.aln.tree,0.8518518518518519,Roary_dsp
group_6048.fa.aln.tree,0.975,Roary_dsp
group_4770.fa.aln.tree,0.6752136752136753,Roary_dsp
group_5866.fa.aln.tree,0.8850574712643678,Roary_dsp
group_1066.fa.aln.tree,0.7586206896551724,Roary_dsp
group_5963.fa.aln.tree,0.7301587301587301,Roary_dsp
group_21561.fa.aln.tree,0.7547169811320755,Roary_dsp
group_5971.fa.aln.tree,0.6974789915966386,Roary_dsp
group_5878.fa.aln.tree,0.7272727272727273,Roary_dsp
group_6129.fa.aln.tree,0.8269230769230769,Roary_dsp
group_21555.fa.aln.tree,0.9354838709677419,Roary_dsp
group_6027.fa.aln.tree,0.9466666666666667,Roary_dsp
group_4673.fa.aln.tree,0.7377049180327869,Roary_dsp
group_562.fa.aln.tree,0.7798165137614679,Roary_dsp
group_4786.fa.aln.tree,0.7614678899082569,Roary_dsp
group_5349.fa.aln.tree,0.8392857142857143,Roary_dsp
group_21547.fa.aln.tree,1.0,Roary_dsp
group_21522.fa.aln.tree,0.7272727272727273,Roary_dsp
group_21538.fa.aln.tree,0.7454545454545455,Roary_dsp
group_4694.fa.aln.tree,0.7818181818181819,Roary_dsp
group_5197.fa.aln.tree,0.7043478260869566,Roary_dsp
group_2640.fa.aln.tree,0.7837837837837838,Roary_dsp
group_21529.fa.aln.tree,0.8928571428571429,Roary_dsp
group_4001.fa.aln.tree,0.9029126213592233,Roary_dsp
group_734.fa.aln.tree,0.8360655737704918,Roary_dsp
group_3772.fa.aln.tree,0.6752136752136753,Roary_dsp
group_21431.fa.aln.tree,1.0,Roary_dsp
group_4955.fa.aln.tree,0.8333333333333334,Roary_dsp
group_6199.fa.aln.tree,0.8736842105263158,Roary_dsp
group_6286.fa.aln.tree,0.8383838383838383,Roary_dsp
group_6006.fa.aln.tree,0.7522123893805309,Roary_dsp
group_5949.fa.aln.tree,0.9029126213592233,Roary_dsp
group_4605.fa.aln.tree,0.696,Roary_dsp
group_5849.fa.aln.tree,0.7407407407407407,Roary_dsp
group_3430.fa.aln.tree,0.7966101694915254,Roary_dsp
group_2717.fa.aln.tree,0.7333333333333333,Roary_dsp
group_3824.fa.aln.tree,0.8461538461538461,Roary_dsp
group_4917.fa.aln.tree,0.7307692307692307,Roary_dsp
group_3231.fa.aln.tree,0.6528925619834711,Roary_dsp
group_1435.fa.aln.tree,0.8383838383838383,Roary_dsp
group_21414.fa.aln.tree,0.9518072289156626,Roary_dsp
group_6028.fa.aln.tree,0.9726027397260274,Roary_dsp
group_6116.fa.aln.tree,0.7,Roary_dsp
group_5961.fa.aln.tree,0.9518072289156626,Roary_dsp
group_4844.fa.aln.tree,0.7368421052631579,Roary_dsp
group_3761.fa.aln.tree,0.9368421052631579,Roary_dsp
group_4026.fa.aln.tree,0.6721311475409836,Roary_dsp
group_6005.fa.aln.tree,0.9183673469387755,Roary_dsp
group_3266.fa.aln.tree,0.8135593220338984,Roary_dsp
group_6272.fa.aln.tree,0.794392523364486,Roary_dsp
group_5869.fa.aln.tree,0.7818181818181819,Roary_dsp
group_21562.fa.aln.tree,0.8476190476190476,Roary_dsp
group_3703.fa.aln.tree,0.8813559322033898,Roary_dsp
group_1764.fa.aln.tree,0.7547169811320755,Roary_dsp
group_21417.fa.aln.tree,0.948051948051948,Roary_dsp
group_4879.fa.aln.tree,0.8738738738738738,Roary_dsp
group_3959.fa.aln.tree,0.8526315789473684,Roary_dsp
group_21487.fa.aln.tree,0.8775510204081632,Roary_dsp
group_6033.fa.aln.tree,0.8936170212765957,Roary_dsp
group_4585.fa.aln.tree,0.7948717948717948,Roary_dsp
group_21581.fa.aln.tree,0.75,Roary_dsp
group_4548.fa.aln.tree,0.8130841121495327,Roary_dsp
group_5883.fa.aln.tree,0.6166666666666667,Roary_dsp
group_4005.fa.aln.tree,0.7217391304347827,Roary_dsp
group_3115.fa.aln.tree,0.7777777777777778,Roary_dsp
group_2824.fa.aln.tree,0.8383838383838383,Roary_dsp
group_5835.fa.aln.tree,0.9294117647058824,Roary_dsp
group_2352.fa.aln.tree,0.6792452830188679,Roary_dsp
group_3077.fa.aln.tree,0.7310924369747899,Roary_dsp
group_3327.fa.aln.tree,0.7657657657657657,Roary_dsp
group_5945.fa.aln.tree,0.7678571428571429,Roary_dsp
group_3839.fa.aln.tree,0.8305084745762712,Roary_dsp
group_21459.fa.aln.tree,0.8518518518518519,Roary_dsp
group_21413.fa.aln.tree,0.9722222222222222,Roary_dsp
group_3996.fa.aln.tree,0.7962962962962963,Roary_dsp
group_4082.fa.aln.tree,0.8653846153846154,Roary_dsp
group_3283.fa.aln.tree,0.7837837837837838,Roary_dsp
group_21548.fa.aln.tree,0.8613861386138614,Roary_dsp
group_6221.fa.aln.tree,0.7094017094017094,Roary_dsp
group_21518.fa.aln.tree,0.898989898989899,Roary_dsp
group_4554.fa.aln.tree,0.7962962962962963,Roary_dsp
group_4915.fa.aln.tree,0.8,Roary_dsp
group_5895.fa.aln.tree,0.8969072164948454,Roary_dsp
group_4123.fa.aln.tree,0.6422764227642277,Roary_dsp
group_5983.fa.aln.tree,0.875,Roary_dsp
group_21424.fa.aln.tree,0.9191919191919192,Roary_dsp
group_2453.fa.aln.tree,0.8446601941747572,Roary_dsp
group_4556.fa.aln.tree,0.7368421052631579,Roary_dsp
group_2253.fa.aln.tree,0.7543859649122807,Roary_dsp
group_6042.fa.aln.tree,0.7037037037037037,Roary_dsp
group_6183.fa.aln.tree,0.8909090909090909,Roary_dsp
group_4718.fa.aln.tree,0.8317757009345794,Roary_dsp
group_4753.fa.aln.tree,0.8640776699029126,Roary_dsp
group_3665.fa.aln.tree,0.8571428571428571,Roary_dsp
group_6016.fa.aln.tree,0.7543859649122807,Roary_dsp
group_6219.fa.aln.tree,0.9545454545454546,Roary_dsp
group_3856.fa.aln.tree,0.9764705882352941,Roary_dsp
group_21549.fa.aln.tree,0.82,Roary_dsp
group_5857.fa.aln.tree,0.7523809523809524,Roary_dsp
group_3039.fa.aln.tree,0.8058252427184466,Roary_dsp
group_2101.fa.aln.tree,0.8035714285714286,Roary_dsp
group_6149.fa.aln.tree,0.8909090909090909,Roary_dsp
group_897.fa.aln.tree,0.7586206896551724,Roary_dsp
group_5845.fa.aln.tree,0.7043478260869566,Roary_dsp
group_975.fa.aln.tree,0.7981651376146789,Roary_dsp
group_5877.fa.aln.tree,0.8461538461538461,Roary_dsp
group_3729.fa.aln.tree,0.7522123893805309,Roary_dsp
group_21566.fa.aln.tree,0.8909090909090909,Roary_dsp
group_5871.fa.aln.tree,0.9285714285714286,Roary_dsp
group_21467.fa.aln.tree,0.8415841584158416,Roary_dsp
group_3961.fa.aln.tree,0.8214285714285714,Roary_dsp
group_4846.fa.aln.tree,0.8653846153846154,Roary_dsp
group_6158.fa.aln.tree,0.9791666666666666,Roary_dsp
group_21425.fa.aln.tree,1.0,Roary_dsp
group_4593.fa.aln.tree,0.9746835443037974,Roary_dsp
group_4968.fa.aln.tree,0.8640776699029126,Roary_dsp
group_4159.fa.aln.tree,0.7272727272727273,Roary_dsp
group_2310.fa.aln.tree,0.8813559322033898,Roary_dsp
group_4577.fa.aln.tree,0.8596491228070176,Roary_dsp
group_21536.fa.aln.tree,0.7657657657657657,Roary_dsp
group_4576.fa.aln.tree,0.7475728155339806,Roary_dsp
group_3336.fa.aln.tree,0.7719298245614035,Roary_dsp
group_5984.fa.aln.tree,0.7565217391304347,Roary_dsp
group_4882.fa.aln.tree,0.7368421052631579,Roary_dsp
group_5965.fa.aln.tree,0.8762886597938144,Roary_dsp
group_21458.fa.aln.tree,0.888,Roary_dsp
group_2195.fa.aln.tree,0.8913043478260869,Roary_dsp
group_21582.fa.aln.tree,0.9,Roary_dsp
group_21558.fa.aln.tree,0.9428571428571428,Roary_dsp
group_6079.fa.aln.tree,0.6825396825396826,Roary_dsp
group_4069.fa.aln.tree,0.900990099009901,Roary_dsp
group_21543.fa.aln.tree,0.8285714285714286,Roary_dsp
group_6092.fa.aln.tree,1.0,Roary_dsp
group_21412.fa.aln.tree,1.0,Roary_dsp
group_21450.fa.aln.tree,0.9529411764705882,Roary_dsp
group_1296.fa.aln.tree,0.8048780487804879,Roary_dsp
group_5977.fa.aln.tree,0.8383838383838383,Roary_dsp
group_4842.fa.aln.tree,0.8947368421052632,Roary_dsp
group_21469.fa.aln.tree,0.7247706422018348,Roary_dsp
group_4897.fa.aln.tree,0.8888888888888888,Roary_dsp
group_3812.fa.aln.tree,0.7755102040816326,Roary_dsp
group_21494.fa.aln.tree,1.0,Roary_dsp
group_2621.fa.aln.tree,0.8245614035087719,Roary_dsp
group_4597.fa.aln.tree,0.9310344827586207,Roary_dsp
group_21447.fa.aln.tree,0.8640776699029126,Roary_dsp
group_2274.fa.aln.tree,0.8421052631578947,Roary_dsp
group_21448.fa.aln.tree,0.8504672897196262,Roary_dsp
group_21428.fa.aln.tree,0.9230769230769231,Roary_dsp
group_3806.fa.aln.tree,0.8558558558558559,Roary_dsp
group_5868.fa.aln.tree,0.7904761904761904,Roary_dsp
group_3740.fa.aln.tree,0.7719298245614035,Roary_dsp
group_3222.fa.aln.tree,0.8924731182795699,Roary_dsp
group_21432.fa.aln.tree,1.0,Roary_dsp
group_21578.fa.aln.tree,0.9523809523809523,Roary_dsp
group_3951.fa.aln.tree,0.7777777777777778,Roary_dsp
group_6037.fa.aln.tree,0.8095238095238095,Roary_dsp
group_21408.fa.aln.tree,0.9726027397260274,Roary_dsp
group_6093.fa.aln.tree,0.6752136752136753,Roary_dsp
group_21559.fa.aln.tree,0.9285714285714286,Roary_dsp
group_4847.fa.aln.tree,0.86,Roary_dsp
group_6139.fa.aln.tree,0.8640776699029126,Roary_dsp
group_4015.fa.aln.tree,0.7407407407407407,Roary_dsp
group_5915.fa.aln.tree,0.7543859649122807,Roary_dsp
group_6087.fa.aln.tree,0.7391304347826086,Roary_dsp
group_5755.fa.aln.tree,0.6470588235294118,Roary_dsp
group_6080.fa.aln.tree,0.7478991596638656,Roary_dsp
group_4729.fa.aln.tree,0.88,Roary_dsp
group_4571.fa.aln.tree,0.8095238095238095,Roary_dsp
group_3927.fa.aln.tree,0.7758620689655172,Roary_dsp
group_6058.fa.aln.tree,0.9775280898876404,Roary_dsp
group_6213.fa.aln.tree,0.8095238095238095,Roary_dsp
group_5893.fa.aln.tree,0.851063829787234,Roary_dsp
group_21486.fa.aln.tree,0.7043478260869566,Roary_dsp
group_6182.fa.aln.tree,0.8958333333333334,Roary_dsp
group_6054.fa.aln.tree,0.803921568627451,Roary_dsp
group_21476.fa.aln.tree,1.0,Roary_dsp
group_4866.fa.aln.tree,0.7981651376146789,Roary_dsp
group_4715.fa.aln.tree,0.7217391304347827,Roary_dsp
group_4638.fa.aln.tree,0.6134453781512605,Roary_dsp
group_5358.fa.aln.tree,0.8,Roary_dsp
group_4785.fa.aln.tree,0.7168141592920354,Roary_dsp
group_5916.fa.aln.tree,0.7636363636363637,Roary_dsp
group_3093.fa.aln.tree,0.7431192660550459,Roary_dsp
group_6062.fa.aln.tree,0.8613861386138614,Roary_dsp
group_6001.fa.aln.tree,0.8392857142857143,Roary_dsp
group_5975.fa.aln.tree,0.8230088495575221,Roary_dsp
group_4843.fa.aln.tree,0.8736842105263158,Roary_dsp
group_2648.fa.aln.tree,0.7837837837837838,Roary_dsp
group_21495.fa.aln.tree,0.7884615384615384,Roary_dsp
group_6212.fa.aln.tree,0.8924731182795699,Roary_dsp
group_1542.fa.aln.tree,0.8584070796460177,Roary_dsp
group_5998.fa.aln.tree,0.6607142857142857,Roary_dsp
group_21437.fa.aln.tree,0.7391304347826086,Roary_dsp
group_3823.fa.aln.tree,0.8317757009345794,Roary_dsp
group_6196.fa.aln.tree,0.7938144329896907,Roary_dsp
group_4054.fa.aln.tree,0.8596491228070176,Roary_dsp
group_3292.fa.aln.tree,0.8333333333333334,Roary_dsp
group_21433.fa.aln.tree,1.0,Roary_dsp
group_1187.fa.aln.tree,0.8613861386138614,Roary_dsp
group_3792.fa.aln.tree,0.6528925619834711,Roary_dsp
group_4776.fa.aln.tree,0.875,Roary_dsp
group_5834.fa.aln.tree,0.7798165137614679,Roary_dsp
group_4014.fa.aln.tree,0.7904761904761904,Roary_dsp
group_6076.fa.aln.tree,0.948051948051948,Roary_dsp
group_4794.fa.aln.tree,0.8363636363636363,Roary_dsp
group_3840.fa.aln.tree,0.8938053097345132,Roary_dsp
group_6070.fa.aln.tree,0.8620689655172413,Roary_dsp
group_5899.fa.aln.tree,0.8085106382978723,Roary_dsp
group_4635.fa.aln.tree,0.8279569892473119,Roary_dsp
group_5992.fa.aln.tree,0.7818181818181819,Roary_dsp
group_6108.fa.aln.tree,0.9157894736842105,Roary_dsp
group_6114.fa.aln.tree,0.8736842105263158,Roary_dsp
group_6057.fa.aln.tree,0.9139784946236559,Roary_dsp
group_6025.fa.aln.tree,0.9736842105263158,Roary_dsp
group_4943.fa.aln.tree,0.9534883720930233,Roary_dsp
group_21416.fa.aln.tree,0.9753086419753086,Roary_dsp
group_21435.fa.aln.tree,0.84,Roary_dsp
group_4727.fa.aln.tree,0.7741935483870968,Roary_dsp
group_2564.fa.aln.tree,0.6974789915966386,Roary_dsp
group_6047.fa.aln.tree,0.8367346938775511,Roary_dsp
group_1381.fa.aln.tree,0.7669902912621359,Roary_dsp
group_4595.fa.aln.tree,0.7884615384615384,Roary_dsp
group_5774.fa.aln.tree,0.8846153846153846,Roary_dsp
group_4878.fa.aln.tree,0.956989247311828,Roary_dsp
group_6189.fa.aln.tree,0.7924528301886793,Roary_dsp
group_5885.fa.aln.tree,0.7586206896551724,Roary_dsp
group_21484.fa.aln.tree,0.8,Roary_dsp
group_6126.fa.aln.tree,0.8936170212765957,Roary_dsp
group_3029.fa.aln.tree,0.9183673469387755,Roary_dsp
group_4880.fa.aln.tree,0.7,Roary_dsp
group_4606.fa.aln.tree,0.7241379310344828,Roary_dsp
group_21466.fa.aln.tree,0.7657657657657657,Roary_dsp
group_21504.fa.aln.tree,0.898989898989899,Roary_dsp
group_6181.fa.aln.tree,0.9591836734693877,Roary_dsp
group_6224.fa.aln.tree,0.8666666666666667,Roary_dsp
group_5858.fa.aln.tree,0.7222222222222222,Roary_dsp
group_3744.fa.aln.tree,0.8130841121495327,Roary_dsp
group_6222.fa.aln.tree,0.9101123595505618,Roary_dsp
group_21542.fa.aln.tree,0.7614678899082569,Roary_dsp
group_3181.fa.aln.tree,0.8640776699029126,Roary_dsp
group_21441.fa.aln.tree,0.7894736842105263,Roary_dsp
group_3756.fa.aln.tree,0.9310344827586207,Roary_dsp
group_5891.fa.aln.tree,0.9743589743589743,Roary_dsp
group_5943.fa.aln.tree,0.8035714285714286,Roary_dsp
group_3385.fa.aln.tree,0.9512195121951219,Roary_dsp
group_21430.fa.aln.tree,0.9529411764705882,Roary_dsp
group_3781.fa.aln.tree,0.7288135593220338,Roary_dsp
group_6014.fa.aln.tree,0.7864077669902912,Roary_dsp
group_1834.fa.aln.tree,0.9069767441860465,Roary_dsp
group_3151.fa.aln.tree,0.8532110091743119,Roary_dsp
group_5952.fa.aln.tree,0.8738738738738738,Roary_dsp
group_3941.fa.aln.tree,0.801980198019802,Roary_dsp
group_21525.fa.aln.tree,0.8348623853211009,Roary_dsp
group_5960.fa.aln.tree,0.8901098901098901,Roary_dsp
group_3140.fa.aln.tree,0.7857142857142857,Roary_dsp
group_1608.fa.aln.tree,0.7310924369747899,Roary_dsp
group_5867.fa.aln.tree,0.7669902912621359,Roary_dsp
group_3073.fa.aln.tree,0.7592592592592593,Roary_dsp
group_1830.fa.aln.tree,0.8148148148148148,Roary_dsp
group_6039.fa.aln.tree,0.9340659340659341,Roary_dsp
group_21503.fa.aln.tree,0.9560439560439561,Roary_dsp
group_4699.fa.aln.tree,0.8541666666666666,Roary_dsp
group_2677.fa.aln.tree,0.7142857142857143,Roary_dsp
group_5886.fa.aln.tree,0.8070175438596491,Roary_dsp
group_6113.fa.aln.tree,0.7704918032786885,Roary_dsp
group_21489.fa.aln.tree,0.9090909090909091,Roary_dsp
group_4812.fa.aln.tree,0.9393939393939394,Roary_dsp
group_4768.fa.aln.tree,0.9183673469387755,Roary_dsp
group_21422.fa.aln.tree,0.9733333333333334,Roary_dsp
group_3342.fa.aln.tree,0.7948717948717948,Roary_dsp
group_5894.fa.aln.tree,0.975,Roary_dsp
group_6050.fa.aln.tree,0.9736842105263158,Roary_dsp
group_21440.fa.aln.tree,0.8571428571428571,Roary_dsp
group_1281.fa.aln.tree,0.7264957264957265,Roary_dsp
group_21510.fa.aln.tree,0.8130841121495327,Roary_dsp
group_5964.fa.aln.tree,0.8627450980392157,Roary_dsp
group_21511.fa.aln.tree,0.8317757009345794,Roary_dsp
group_4683.fa.aln.tree,0.8585858585858586,Roary_dsp
group_4671.fa.aln.tree,0.8640776699029126,Roary_dsp
group_21524.fa.aln.tree,0.7310924369747899,Roary_dsp
group_3177.fa.aln.tree,0.6410256410256411,Roary_dsp
group_6012.fa.aln.tree,0.7547169811320755,Roary_dsp
group_21541.fa.aln.tree,0.9038461538461539,Roary_dsp
group_3855.fa.aln.tree,0.8434782608695652,Roary_dsp
group_4969.fa.aln.tree,0.8165137614678899,Roary_dsp
group_4586.fa.aln.tree,0.8936170212765957,Roary_dsp
group_4081.fa.aln.tree,0.8888888888888888,Roary_dsp
group_3303.fa.aln.tree,0.8315789473684211,Roary_dsp
group_21532.fa.aln.tree,0.8018018018018018,Roary_dsp
group_2209.fa.aln.tree,0.8214285714285714,Roary_dsp
group_6201.fa.aln.tree,0.7843137254901961,Roary_dsp
group_3947.fa.aln.tree,0.7166666666666667,Roary_dsp
group_3958.fa.aln.tree,0.7049180327868853,Roary_dsp
group_21557.fa.aln.tree,0.8113207547169812,Roary_dsp
group_21462.fa.aln.tree,0.8461538461538461,Roary_dsp
group_1386.fa.aln.tree,0.7142857142857143,Roary_dsp
group_21533.fa.aln.tree,0.6923076923076923,Roary_dsp
group_3932.fa.aln.tree,0.8217821782178217,Roary_dsp
group_6069.fa.aln.tree,0.8632478632478633,Roary_dsp
group_3123.fa.aln.tree,0.8035714285714286,Roary_dsp
group_21438.fa.aln.tree,0.7560975609756098,Roary_dsp
group_4695.fa.aln.tree,0.8035714285714286,Roary_dsp
group_21551.fa.aln.tree,0.7627118644067796,Roary_dsp
group_3163.fa.aln.tree,0.9183673469387755,Roary_dsp
group_4967.fa.aln.tree,0.7864077669902912,Roary_dsp
group_6110.fa.aln.tree,0.8,Roary_dsp
group_2782.fa.aln.tree,0.8584070796460177,Roary_dsp
group_3997.fa.aln.tree,0.8415841584158416,Roary_dsp
group_5967.fa.aln.tree,0.8198198198198198,Roary_dsp
group_4002.fa.aln.tree,0.9191919191919192,Roary_dsp
group_1376.fa.aln.tree,0.9130434782608695,Roary_dsp
group_4707.fa.aln.tree,0.8378378378378378,Roary_dsp
group_4838.fa.aln.tree,0.7857142857142857,Roary_dsp
group_965.fa.aln.tree,0.7368421052631579,Roary_dsp
group_4717.fa.aln.tree,0.7798165137614679,Roary_dsp
group_3950.fa.aln.tree,0.9310344827586207,Roary_dsp
group_4547.fa.aln.tree,0.9550561797752809,Roary_dsp
group_4561.fa.aln.tree,0.9101123595505618,Roary_dsp
group_4953.fa.aln.tree,0.7523809523809524,Roary_dsp
group_4869.fa.aln.tree,0.7523809523809524,Roary_dsp
group_3779.fa.aln.tree,0.7757009345794392,Roary_dsp
group_6193.fa.aln.tree,1.0,Roary_dsp
group_6059.fa.aln.tree,0.8217821782178217,Roary_dsp
group_21451.fa.aln.tree,0.8350515463917526,Roary_dsp
group_4961.fa.aln.tree,0.8653846153846154,Roary_dsp
group_21531.fa.aln.tree,0.7857142857142857,Roary_dsp
group_3831.fa.aln.tree,0.9120879120879121,Roary_dsp
group_1812.fa.aln.tree,0.7959183673469388,Roary_dsp
group_4565.fa.aln.tree,0.8317757009345794,Roary_dsp
group_4957.fa.aln.tree,0.7636363636363637,Roary_dsp
group_4040.fa.aln.tree,0.6451612903225806,Roary_dsp
group_5897.fa.aln.tree,0.9310344827586207,Roary_dsp
group_1822.fa.aln.tree,0.8857142857142857,Roary_dsp
group_4949.fa.aln.tree,0.7264957264957265,Roary_dsp
group_21483.fa.aln.tree,0.9230769230769231,Roary_dsp
group_4591.fa.aln.tree,0.9310344827586207,Roary_dsp
group_4654.fa.aln.tree,0.8476190476190476,Roary_dsp
group_3790.fa.aln.tree,0.8924731182795699,Roary_dsp
group_5993.fa.aln.tree,0.8350515463917526,Roary_dsp
group_6191.fa.aln.tree,0.9,Roary_dsp
group_6041.fa.aln.tree,0.7413793103448276,Roary_dsp
group_4615.fa.aln.tree,0.6666666666666666,Roary_dsp
group_3415.fa.aln.tree,0.88,Roary_dsp
group_5954.fa.aln.tree,0.9512195121951219,Roary_dsp
group_4859.fa.aln.tree,0.7843137254901961,Roary_dsp
group_3788.fa.aln.tree,0.7876106194690266,Roary_dsp
group_21490.fa.aln.tree,0.9047619047619048,Roary_dsp
group_4667.fa.aln.tree,0.8504672897196262,Roary_dsp
group_21539.fa.aln.tree,0.8363636363636363,Roary_dsp
group_2317.fa.aln.tree,0.8852459016393442,Roary_dsp
group_3979.fa.aln.tree,0.8627450980392157,Roary_dsp
group_6003.fa.aln.tree,0.8823529411764706,Roary_dsp
group_5981.fa.aln.tree,0.9473684210526315,Roary_dsp
group_3978.fa.aln.tree,0.8913043478260869,Roary_dsp
group_21418.fa.aln.tree,1.0,Roary_dsp
group_4158.fa.aln.tree,0.744,Roary_dsp
group_21586.fa.aln.tree,0.7522123893805309,Roary_dsp
group_4648.fa.aln.tree,0.7288135593220338,Roary_dsp
group_3743.fa.aln.tree,0.8532110091743119,Roary_dsp
group_6159.fa.aln.tree,0.7678571428571429,Roary_dsp
group_21488.fa.aln.tree,0.9753086419753086,Roary_dsp
group_6091.fa.aln.tree,0.7043478260869566,Roary_dsp
group_21409.fa.aln.tree,0.794392523364486,Roary_dsp
group_4560.fa.aln.tree,0.7345132743362832,Roary_dsp
group_6013.fa.aln.tree,0.6936936936936937,Roary_dsp
group_21527.fa.aln.tree,0.972972972972973,Roary_dsp
group_6115.fa.aln.tree,0.7623762376237624,Roary_dsp
group_839.fa.aln.tree,0.7398373983739838,Roary_dsp
group_21571.fa.aln.tree,0.7142857142857143,Roary_dsp
group_3380.fa.aln.tree,0.8666666666666667,Roary_dsp
group_21576.fa.aln.tree,0.801980198019802,Roary_dsp
group_2560.fa.aln.tree,0.8181818181818182,Roary_dsp
group_2679.fa.aln.tree,0.7586206896551724,Roary_dsp
group_3822.fa.aln.tree,0.8,Roary_dsp
group_2273.fa.aln.tree,0.7,Roary_dsp
group_3970.fa.aln.tree,0.9770114942528736,Roary_dsp
group_2703.fa.aln.tree,0.8956521739130435,Roary_dsp
group_5837.fa.aln.tree,0.8130841121495327,Roary_dsp
group_4748.fa.aln.tree,0.6470588235294118,Roary_dsp
group_6137.fa.aln.tree,0.7983193277310925,Roary_dsp
group_1873.fa.aln.tree,0.8434782608695652,Roary_dsp
group_805.fa.aln.tree,0.7565217391304347,Roary_dsp
group_3268.fa.aln.tree,0.8632478632478633,Roary_dsp
group_6011.fa.aln.tree,0.7407407407407407,Roary_dsp
group_5996.fa.aln.tree,0.8198198198198198,Roary_dsp
group_4687.fa.aln.tree,0.94,Roary_dsp
group_3782.fa.aln.tree,0.7272727272727273,Roary_dsp
group_5880.fa.aln.tree,0.9310344827586207,Roary_dsp
group_3038.fa.aln.tree,0.7565217391304347,Roary_dsp
group_4834.fa.aln.tree,0.88,Roary_dsp
group_21502.fa.aln.tree,0.8901098901098901,Roary_dsp
group_21474.fa.aln.tree,0.7413793103448276,Roary_dsp
group_3937.fa.aln.tree,0.7719298245614035,Roary_dsp
group_3086.fa.aln.tree,0.8348623853211009,Roary_dsp
group_6194.fa.aln.tree,0.7894736842105263,Roary_dsp
group_4746.fa.aln.tree,0.7383177570093458,Roary_dsp
group_4773.fa.aln.tree,0.9487179487179487,Roary_dsp
group_5997.fa.aln.tree,0.7168141592920354,Roary_dsp
group_2632.fa.aln.tree,0.6774193548387096,Roary_dsp
group_5757.fa.aln.tree,0.7913043478260869,Roary_dsp
group_4864.fa.aln.tree,0.8476190476190476,Roary_dsp
group_21573.fa.aln.tree,0.9207920792079208,Roary_dsp
group_4553.fa.aln.tree,0.8504672897196262,Roary_dsp
group_3866.fa.aln.tree,0.7678571428571429,Roary_dsp
